"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"29","7899043","SELENON","57190","selenoprotein N",0.607436871397386,8.22629740758386,3.42433111259384,0.0503957326104467,0.065069133351304,-6.02845449127832
"30","7899134","CEP85","64793","centrosomal protein 85",2.24627949411881,7.05477547390473,13.6617364674579,0.00157631005102467,0.00412029932781727,-1.34154843890281
"31","7899167","LIN28A","79727","lin-28 homolog A",7.93897809097203,10.5746689122545,66.940155498323,2.38022893057944e-05,0.000367109286757116,4.11041251536087
"32","7899192","RPS6KA1","6195","ribosomal protein S6 kinase A1",1.94484633991568,6.99502026312137,69.302115442068,2.17154525505549e-05,0.000356771924333285,4.21497139381182
"33","7899220","ARID1A","8289","AT-rich interaction domain 1A",1.7689654270478,7.77116370468743,84.6528154805908,1.27883415287363e-05,0.000315097010872936,4.79152450521565
"34","7899273","NUDC","10726","nuclear distribution C, dynein complex regulator",1.00741357233498,8.1314190497761,7.94284650144122,0.00644089672394172,0.0118477782175988,-3.26021831755846
"35","7899284","TRNP1","388610","TMF1 regulated nuclear protein 1",0.00329470278288468,7.39804616148964,0.0134553283063754,0.990212869298119,0.991899414530051,-9.11268199931302
"36","7899289","WDTC1","23038","WD and tetratricopeptide repeats 1",-0.0871957353725126,6.2077448307597,-0.71407476208191,0.532943709195007,0.56462511861349,-8.7916194807286
"37","7899361","STX12","23673","syntaxin 12",-3.56763832095476,7.06475631222281,-170.727264573671,1.99714928476466e-06,0.000219056276306264,6.33123624398973
"38","7899407","SMPDL3B","27293","sphingomyelin phosphodiesterase acid like 3B",3.12453007575465,7.40072984349417,18.5378708486651,0.000707336455156801,0.00231272968833409,-0.252754504180782
"39","7899455","PHACTR4","65979","phosphatase and actin regulator 4",0.856705794489283,8.39458150803303,9.02736871854947,0.00463370208100784,0.00917188400973575,-2.81157094934496
"40","7899504","GMEB1","10691","glucocorticoid modulatory element binding protein 1",1.17689289110224,7.61933702520644,56.2410213823658,3.77339369647795e-05,0.000411043952839402,3.56797258786337
"41","7899519","YTHDF2","51441","YTH N6-methyladenosine RNA binding protein 2",1.0017976621123,8.45536032035618,11.1839956056846,0.00265838015186003,0.0060277969226513,-2.05390194911603
"42","7899528","OPRD1","4985","opioid receptor delta 1",0.688703721914678,6.10153980063134,1.88971444936687,0.167329253791708,0.192395928418862,-7.55577632106101
"43","7899534","EPB41","2035","erythrocyte membrane protein band 4.1",1.64353321064657,7.92718018314152,14.2283433947743,0.00141714478159263,0.00382320309483562,-1.1966105917958
"44","7899562","PTPRU","10076","protein tyrosine phosphatase receptor type U",1.44316910339819,6.55557672111056,13.056592742392,0.00177472627210295,0.00450139466859535,-1.50305851296572
"45","7899654","KHDRBS1","10657","KH RNA binding domain containing, signal transduction associated 1",0.688904643798001,8.78227822759963,22.5577254930673,0.000421797524045924,0.00162802079625601,0.445238387374381
"46","7899753","LCK","3932","LCK proto-oncogene, Src family tyrosine kinase",1.61811028323887,7.17041136896631,10.9122139797033,0.00283419104412082,0.00631087026151845,-2.14123410416502
"47","7899813","RBBP4","5928","RB binding protein 4, chromatin remodeling factor",0.503942776764505,10.5827021793154,4.95484287891477,0.0210724907102274,0.0306858770633302,-4.86645658867621
"48","7899943","ZMYM1","79830","zinc finger MYM-type containing 1",0.388941759052084,7.99271883286086,1.50699787736291,0.24050508885428,0.270130447137596,-7.98336703640851
"49","7900159","DNALI1","7802","dynein axonemal light intermediate chain 1",1.0353427979754,6.44663843461266,22.1647638909188,0.000441799449354895,0.00168176893949416,0.382889565822488
"50","7900167","CDCA8","55143","cell division cycle associated 8",1.17088154811737,6.46226385459437,4.16828672120255,0.0319545072771847,0.0436571791780796,-5.42446561346773
"51","7900216","AKIRIN1","79647","akirin 1",1.18958066641897,9.55899836447535,18.0317595596235,0.000760772469827433,0.00243498943574018,-0.351426007043095
"52","7900336","MACF1","23499","microtubule actin crosslinking factor 1",-0.746072886777441,5.57780453386419,-5.83381507411604,0.0140746760769559,0.0219858402862144,-4.32175165588894
"53","7900340","BMP8A","353500","bone morphogenetic protein 8a",0.464640065852577,4.98472702694232,0.930466068895615,0.428949691121895,0.461304753537946,-8.59687730121717
"54","7900365","MFSD2A","84879","major facilitator superfamily domain containing 2A",1.56716060551014,6.57475690219673,74.9955626821395,1.76210518194439e-05,0.000335656068058637,4.44818205751591
"55","7900438","ZFP69B","65243","ZFP69 zinc finger protein B",0.482436438137692,6.23616453648456,3.26175996509924,0.0562066407951595,0.0714349662185914,-6.17176987291468
"56","7900461","ZNF684","127396","zinc finger protein 684",-0.684177329199638,4.66110972394189,-1.98731875820866,0.153148691564324,0.177391578978371,-7.44807515393743
"57","7900468","NFYC","4802","nuclear transcription factor Y subunit gamma",1.14729981543766,7.70563345950454,54.9033678624492,4.02150782343263e-05,0.000413319661498146,3.49096236821694
"58","7900510","CTPS1","1503","CTP synthase 1",0.752415525532285,9.1574278534062,5.1764258156105,0.0189293041685928,0.0279542925653575,-4.72200600441366
"59","7900540","RIMKLA","284716","ribosomal modification protein rimK like family member A",0.966136335495717,6.19443682296541,46.2338945053916,6.33602440828392e-05,0.000508720048480817,2.92927161473333
"60","7900576","PPIH","10465","peptidylprolyl isomerase H",0.438740439038095,8.30113697343423,3.44464008161714,0.0497262944873991,0.0643251451702298,-6.01085169262832
"61","7900624","ZNF691","51058","zinc finger protein 691",0.570980994945734,6.14764486000968,4.28530510376361,0.0299195025388486,0.0411550579838586,-5.33660056759641
"62","7900699","CDC20","991","cell division cycle 20",3.12855751169288,8.62230766884917,25.047770941483,0.000320009572779248,0.00136015250269255,0.81586778690718
"63","7900792","PTPRF","5792","protein tyrosine phosphatase receptor type F",1.49005468701066,7.65424714864985,13.7385417092235,0.00155334027788982,0.00407023429575165,-1.32155667202881
"64","7900833","KDM4A","9682","lysine demethylase 4A",0.666682630146086,8.79980744173327,17.9592389820809,0.000768879937749779,0.00245426058827185,-0.365794086085662
"65","7900911","DPH2","1802","diphthamide biosynthesis 2",1.27183234797795,6.50380261240765,57.6827704262856,3.52898038853512e-05,0.000406412077655707,3.64845727962616
"66","7900931","B4GALT2","8704","beta-1,4-galactosyltransferase 2",-0.134606560310987,7.98083632060877,-0.634431535380817,0.576333564151733,0.607584454253619,-8.85472595325747
"67","7900979","RNF220","55182","ring finger protein 220",1.52651916309552,7.5401555146904,73.0506900051579,1.88898856925732e-05,0.000339674117553444,4.37134785350135
"68","7901010","KIF2C","11004","kinesin family member 2C",2.31174988495462,7.33756238684515,7.00662837372699,0.00887096750382256,0.0151060087243884,-3.69568060875401
"69","7901087","HPDL","84842","4-hydroxyphenylpyruvate dioxygenase like",1.19662563117169,5.72280384204434,3.76405348739451,0.0405858444223247,0.0538208562590298,-5.74248833973186
"70","7901091","TOE1","114034","target of EGR1, exonuclease",0.845115379248851,6.80773025551493,7.42670562399517,0.00764858888021162,0.0134781313413467,-3.4940962799424
"71","7901110","AKR1A1","10327","aldo-keto reductase family 1 member A1",0.619654599524308,8.70484917305016,3.3668875879892,0.0523546139973831,0.0673212513959244,-6.07860283823492
"72","7901123","NASP","4678","nuclear autoantigenic sperm protein",2.77349536647902,9.11218741030946,108.073490682919,6.69976032465871e-06,0.000285338753066538,5.42157741834926
"73","7901192","RAD54L","8438","RAD54 like",2.56192007390396,6.65820805121434,122.599200626634,4.7983695032247e-06,0.00026998358947312,5.70957096893807
"74","7901212","UQCRH","7388","ubiquinol-cytochrome c reductase hinge protein",1.19300197236079,6.48213609042106,7.07065106140709,0.00866824240821074,0.0147982875655412,-3.66426163323171
"75","7901229","FAAH","2166","fatty acid amide hydrolase",1.55478661482259,5.72434444666379,74.403412527922,1.79946050609898e-05,0.000336575012121334,4.42508566766611
"76","7901272","CYP4X1","260293","cytochrome P450 family 4 subfamily X member 1",0.936907723592409,4.98425341803129,4.00689517147632,0.0350759878446936,0.0474367699940453,-5.5486750151771
"77","7901287","CYP4Z1","199974","cytochrome P450 family 4 subfamily Z member 1",1.44175834738189,3.53835229063941,2.40937366224337,0.106519951430941,0.127493353213578,-6.9961935011415
"78","7901447","PRPF38A","84950","pre-mRNA processing factor 38A",0.694357026069712,8.78991200561179,6.38012763142652,0.01124380912004,0.0183306035723452,-4.01750679596255
"79","7901497","ZYG11A","440590","zyg-11 family member A, cell cycle regulator",0.271619132059494,5.5392116676485,2.44873153644232,0.10314293449024,0.123734703410653,-6.95541537947905
"80","7901535","PODN","127435","podocan",-2.01834988306469,5.87931263981771,-4.70658546573402,0.0238809198159788,0.034120779755293,-5.03462219031122
"81","7901720","PRKAA2","5563","protein kinase AMP-activated catalytic subunit alpha 2",1.16201770298225,6.75660822829658,8.15000403340766,0.00602920938598625,0.0112882730445942,-3.17027494540949
"82","7901765","HOOK1","51361","hook microtubule tethering protein 1",3.61712879294481,6.24228921715943,10.3097298153953,0.00328507829108282,0.00704480098429566,-2.34257231650166
"83","7901804","PATJ","10207","PATJ crumbs cell polarity complex component",1.42597879070848,7.91612305624055,6.025190255865,0.0129830909528989,0.0206369739639828,-4.21245727172945
"84","7901860","L1TD1","54596","LINE1 type transposase domain containing 1",5.28920204532842,7.35104587844808,24.7449613100235,0.000330445701374961,0.00138571115507369,0.772898245824233
"85","7901867","USP1","7398","ubiquitin specific peptidase 1",0.398009323364356,8.253616370283,3.58382422144828,0.0454398385827637,0.0594203559010293,-5.89197299272344
"86","7901895","ATG4C","84938","autophagy related 4C cysteine peptidase",0.331112299298847,7.16825770636601,1.36668965334724,0.276203823366359,0.306278338189658,-8.13932032765376
"87","7901915","ALG6","29929","ALG6 alpha-1,3-glucosyltransferase",0.775172474708718,7.25927768977178,4.83586219633972,0.0223595803682389,0.0322112142169516,-4.94619168657386
"88","7901969","ROR1","4919","receptor tyrosine kinase like orphan receptor 1",1.38290997400912,9.00480774009865,15.0742198177115,0.00121802120298873,0.00340915512198809,-0.990563127082087
"89","7901993","CACHD1","57685","cache domain containing 1",1.99716903850658,8.58856913335378,51.6784841458114,4.71990586230919e-05,0.000447724941172676,3.2953926155935
"90","7902023","RAVER2","55225","ribonucleoprotein, PTB binding 2",1.60252348511362,7.71371336976514,24.3499004139363,0.00034477842426045,0.00142246525075515,0.716004532458449
"91","7902158","TCTEX1D1","200132","Tctex1 domain containing 1",-0.211957655497172,4.8171800869179,-0.996691003743777,0.401105929304674,0.432547191698027,-8.53181162245063
"92","7902166","MIER1","57708","MIER1 transcriptional regulator",-1.02437762768497,7.53726799639557,-8.12276683139967,0.00608124728947243,0.0113630931282636,-3.18197883460983
"93","7902205","IL12RB2","3595","interleukin 12 receptor subunit beta 2",1.44407404821486,4.54189874504312,5.81843706423984,0.0141677179655204,0.0221164940370848,-4.33066748953817
"94","7902269","SRSF11","9295","serine and arginine rich splicing factor 11",-0.198679734137281,10.1201405509662,-2.07157909436947,0.142072624289462,0.165786631270318,-7.3559264307532
"95","7902290","CTH","1491","cystathionine gamma-lyase",0.117304269577621,7.24368567738585,0.556494790231713,0.621407396501801,0.650583400209385,-8.91108091621179
"96","7902345","TYW3","127253","tRNA-yW synthesizing protein 3 homolog",-4.19081482195089,7.3266171465726,-39.2217392575114,9.7882605133251e-05,0.000638958960285421,2.37565365936247
"97","7902382","RABGGTB","5876","Rab geranylgeranyltransferase subunit beta",0.0905578554204816,9.377431194776,0.572951037028323,0.61167945354068,0.641112013568479,-8.89965557628077
"98","7902396","SNORD45C","692085","small nucleolar RNA, C/D box 45C",1.6602488636807,6.84150435252475,9.63948446507291,0.00391067712962295,0.00803832935555962,-2.58028711124743
"99","7902512","DNAJB4","11080","DnaJ heat shock protein family (Hsp40) member B4",-3.86858820421456,7.55118145983051,-17.1346201344029,0.000870035364533532,0.00268779802372309,-0.533425524585146
"100","7902565","ADGRL2","23266","adhesion G protein-coupled receptor L2",2.24489873408874,9.62468026249388,29.6511419325571,0.000204990015041792,0.000995333354769487,1.40904333503777
"101","7902592","ARID3B","10620","AT-rich interaction domain 3B",2.10474578034892,7.2227521129943,16.0943329595487,0.00102567390184336,0.00299925152776446,-0.756894204318682
"102","7902634","RPF1","80135","ribosome production factor 1 homolog",-0.843492603027988,7.78536076860007,-2.37770783007258,0.109339048800841,0.130535454099964,-7.02918363089063
"103","7902771","SH3GLB1","51100","SH3 domain containing GRB2 like, endophilin B1",-2.37928841520824,7.79588695758123,-19.4127139745064,0.000626490225879538,0.00212695197804084,-0.0884781058450805
"104","7902861","LRRC8B","23507","leucine rich repeat containing 8 VRAC subunit B",2.07542687672332,6.93344942686395,22.5334879999812,0.000422994755059732,0.00162863365184618,0.441425378405619
"105","7902883","LRRC8D","55144","leucine rich repeat containing 8 VRAC subunit D",0.796998564463127,8.81318465691264,11.0319550174843,0.0027548259188874,0.00618685248131992,-2.10250082624088
"106","7902891","ZNF326","284695","zinc finger protein 326",-0.195654331295195,7.29529160661511,-0.705328383146404,0.537574580885537,0.569274905034088,-8.79880348876084
"107","7902913","CDC7","8317","cell division cycle 7",2.87562530292776,7.22882804959348,19.5890863667126,0.000611747721905575,0.00209024911515304,-0.0562735902902087
"108","7903022","SNORD21","6083","small nucleolar RNA, C/D box 21",-0.0778237439952019,7.54821783199232,-0.431821698538999,0.698584049732725,0.722381967910434,-8.98869026464034
"109","7903032","MTF2","22823","metal response element binding transcription factor 2",2.07937850150579,9.88069958039479,14.1314329492442,0.00144275155905419,0.00386348667350596,-1.22099018657367
"110","7903049","CCDC18","343099","coiled-coil domain containing 18",0.618040468830919,5.40954978723074,2.55789707285896,0.0944616819602396,0.114399540186082,-6.84364621512166
"111","7903092","FNBP1L","54874","formin binding protein 1 like",2.2001550393326,8.97325663877692,22.0132476454416,0.000449860673388598,0.00169761647889998,0.358543863653484
"112","7903188","PTBP2","58155","polypyrimidine tract binding protein 2",1.40349501626759,9.29018871011152,6.92136922716482,0.00915109431931946,0.0154710380066109,-3.73792575779906
"113","7903203","SNX7","51375","sorting nexin 7",-2.65374490021582,7.25807680315069,-14.3073619828448,0.00139672554965114,0.00378186174631335,-1.17685365005726
"114","7903281","SLC35A3","23443","solute carrier family 35 member A3",-1.67682249663604,7.25704259581246,-16.5994128992676,0.000945707956959654,0.00283772700095355,-0.646637265897017
"115","7903334","CDC14A","8556","cell division cycle 14A",1.79000528579158,6.44233155450808,16.4064845699431,0.000975205771771689,0.00288583989497663,-0.688349903327831
"116","7903369","SLC30A7","148867","solute carrier family 30 member 7",-1.63232935607037,8.24672704786854,-25.3282071666215,0.000310744948890395,0.00133765323378711,0.855180378174893
"117","7903404","RNPC3","55599","RNA binding region (RNP1, RRM) containing 3",-0.679176716256088,6.56528327092734,-1.43910181328659,0.257085360830926,0.287380998505466,-8.05906867591604
"118","7903457","PRMT6","55170","protein arginine methyltransferase 6",0.689583068555661,6.73322168796275,5.56013747574311,0.0158632029781131,0.0242168624308962,-4.48351535392174
"119","7903507","FAM102B","284611","family with sequence similarity 102 member B",0.812849544126628,7.56710701520771,5.28023300552688,0.0180259569730888,0.0268053500500578,-4.65607142953417
"120","7903632","CELSR2","1952","cadherin EGF LAG seven-pass G-type receptor 2",1.40541560036244,6.62371495610067,67.2553491842838,2.3508257037321e-05,0.000367109286757116,4.12464956566241
"121","7903878","RBM15","64783","RNA binding motif protein 15",1.02148006485577,8.06399877218682,27.9544768436227,0.000239501247660959,0.00111791008952858,1.2025486161526
"122","7903908","CEPT1","10390","choline/ethanolamine phosphotransferase 1",-1.24040978577231,7.89310124890984,-8.55370313570642,0.00532447959950172,0.0101877497013646,-3.00094813101252
"123","7903959","PIFO","128344","primary cilia formation",0.657183251894011,4.85625656888953,3.66751444950193,0.0430954006919513,0.0567489113505824,-5.82194489156035
"124","7904000","DDX20","11218","DEAD-box helicase 20",1.00358826451066,7.07320257463917,5.98333867911168,0.0132117305272844,0.0209085745478888,-4.23609981859365
"125","7904086","LRIG2","9860","leucine rich repeats and immunoglobulin like domains 2",1.00949501510376,7.35165039056259,5.91457763940781,0.0135993904241857,0.0214053611947202,-4.27525634048943
"126","7904314","TTF2","8458","transcription termination factor 2",1.70522986116226,7.93954446589384,7.83271936764385,0.00667548620509713,0.0121595674003027,-3.30892108916543
"127","7904340","MAN1A2","10905","mannosidase alpha class 1A member 2",-2.11988564800239,7.7471481549328,-9.82604664983275,0.00372121124953003,0.00773873981058673,-2.51256967431873
"128","7904361","TENT5C","54855","terminal nucleotidyltransferase 5C",-0.100952342189396,4.79917128138755,-0.208429911146383,0.849877760642769,0.862526933525502,-9.08312648073754
"129","7904364","WDR3","10885","WD repeat domain 3",0.381287896748916,7.62387353717839,2.47004167818916,0.101371025732741,0.121795371826494,-6.93344181993205
"130","7904433","PHGDH","26227","phosphoglycerate dehydrogenase",1.24970076968501,10.2951309736089,20.9568374663377,0.000512113942269947,0.00184919117297015,0.183844712292146
"131","7904715","RNVU1-6","101954276","RNA, variant U1 small nuclear 6",0.437307268879135,6.626029372071,1.58750917209111,0.222406991209739,0.25150750132607,-7.89327260610996
"132","7904726","TXNIP","10628","thioredoxin interacting protein",-3.1865327019451,9.26860222340031,-8.37018283463591,0.00563006186413369,0.0106898470826267,-3.07697792519543
"133","7904751","RBM8A","9939","RNA binding motif protein 8A",1.35251313690184,6.42376562160007,2.84869584355011,0.0754905585531295,0.0930529415751832,-6.5557759401732
"134","7904812","PIAS3","10401","protein inhibitor of activated STAT 3",-0.0539491920711139,7.52875570516803,-0.220102446189454,0.841649197470042,0.854544556343666,-9.07973989394113
"135","7904907","BCL9","607","BCL9 transcription coactivator",1.73515730352067,7.67407656429513,17.7002557093359,0.000798822697805412,0.00252957771581098,-0.417588551895935
"136","7905088","H2AC20","8338","H2A clustered histone 20",0.76661061837453,9.97967721488674,13.1559895607697,0.00173986696900653,0.00443786437817195,-1.47602963471474
"137","7905099","VPS45","11311","vacuolar protein sorting 45 homolog",-1.06988599345536,8.47840919724209,-6.88516582466065,0.00927369131711847,0.0156221688675411,-3.75600604120719
"138","7905131","CA14","23632","carbonic anhydrase 14",3.50948833281607,7.40668195733598,35.2021405997366,0.000130265556410925,0.000760569704681117,2.00515324546052
"139","7905147","C1orf54","79630","chromosome 1 open reading frame 54",-0.197228158943791,5.67428588895644,-2.04143848356827,0.14591791692441,0.169768496322786,-7.38879249724774
"140","7905198","TARS2","80222","threonyl-tRNA synthetase 2, mitochondrial",0.477478207240874,6.76847036924119,5.77655479927738,0.0144253834498034,0.0223998115944967,-4.35505278316361
"141","7905258","SETDB1","9869","SET domain bifurcated histone lysine methyltransferase 1",0.628337718934626,7.34519133046944,5.37776114631636,0.0172295124543842,0.0258394051357915,-4.59509685728752
"142","7905299","PRUNE1","58497","prune exopolyphosphatase 1",0.551713486341443,6.35271375633548,6.81468241892264,0.00951886547385362,0.0159438455160133,-3.79145233812726
"143","7905382","ZNF687","57592","zinc finger protein 687",1.26292557604855,7.17994878243771,60.4365716368902,3.11934641350424e-05,0.00039157110712983,3.79535362748343
"144","7905406","CGN","57530","cingulin",2.06033798163814,6.50895383420991,27.6479382430831,0.000246575944066756,0.00113739197728832,1.16382169411914
"145","7905444","SNX27","81609","sorting nexin 27",0.82984692278502,8.4748878846885,12.7835160602223,0.00187557416009369,0.00467155977937577,-1.57837176018704
"146","7905490","LCE3C","353144","late cornified envelope 3C",0.0627065408295273,5.01578034106643,0.164604291087986,0.881003765368071,0.891999723704922,-9.09423909904506
"147","7905503","LCE2C","353140","late cornified envelope 2C",0,3.59647529647913,0,1,1,-9.11280669759868
"148","7905589","CHTOP","26097","chromatin target of PRMT1",0.310919683352729,7.81122436867867,3.80465433482245,0.0395882861216343,0.0526612627091573,-5.70948780724304
"149","7905606","NPR1","4881","natriuretic peptide receptor 1",1.16078897245043,5.71757418880441,6.4117066527976,0.011104750591907,0.0181668468480258,-4.00062633629466
"150","7905677","CREB3L4","148327","cAMP responsive element binding protein 3 like 4",0.829544467593863,5.60617633844924,6.9184458557087,0.00916091165610552,0.0154765132287169,-3.73938255411942
"151","7905831","FLAD1","80308","flavin adenine dinucleotide synthetase 1",0.995794758936797,6.77677837416423,47.5083416914661,5.89635214705094e-05,0.000497174495553309,3.01940852802897
"152","7905986","FDPS","2224","farnesyl diphosphate synthase",1.00882465529679,8.28878051813384,8.09030637750101,0.00614406907665606,0.0114350652712289,-3.19597486471873
"153","7906017","POU5F1P4","645682","POU class 5 homeobox 1 pseudogene 4",1.47808107538812,6.56239723734076,2.08115456909729,0.140877200853435,0.164595785948699,-7.34550859149588
"154","7906041","DAP3","7818","death associated protein 3",-1.25314204240956,8.24467226077211,-4.67565198574381,0.024265468986355,0.0345652532790797,-5.0560664005713
"155","7906079","RAB25","57111","RAB25, member RAS oncogene family",3.11517004101312,6.50924123560987,15.0752133508853,0.00121781062768154,0.00340915512198809,-0.990327944992096
"156","7906107","SEMA4A","64218","semaphorin 4A",0.909775796401513,5.71635478538253,14.4178871092792,0.00136883694779236,0.00372922862730922,-1.14940012848322
"157","7906400","IFI16","3428","interferon gamma inducible protein 16",-5.37468394481949,5.25078903688879,-16.4491505508225,0.000968574536332519,0.00288269891968728,-0.679082886210599
"158","7906501","ATP1A2","477","ATPase Na+/K+ transporting subunit alpha 2",1.47012885991544,6.29727723089775,11.5105906142828,0.00246631371384235,0.00571344462020102,-1.95163945266742
"159","7906574","SUMO1P3","474338","SUMO1 pseudogene 3",-0.390681748842055,4.0223420673397,-0.633486269897745,0.576864927072204,0.608008396477312,-8.85544265817319
"160","7906602","VANGL2","57216","VANGL planar cell polarity protein 2",2.26216377636825,6.66227165816368,41.2432607308096,8.57036588184063e-05,0.000597386244060151,2.54621346207701
"161","7906662","UFC1","51506","ubiquitin-fold modifier conjugating enzyme 1",-1.21635441320979,8.41406793678156,-58.2079356250007,3.44536866244933e-05,0.000404207446166981,3.67714860054761
"162","7906786","FCRLA","84824","Fc receptor like A",-1.01399337929991,4.15857056629203,-2.59924173858405,0.0914178533856878,0.111142377307406,-6.80183662430139
"163","7906838","NOS1AP","9722","nitric oxide synthase 1 adaptor protein",0.94828698357239,6.35238765794952,19.569845895368,0.000613332640395966,0.00209414373952324,-0.0597723802262227
"164","7906900","DDR2","4921","discoidin domain receptor tyrosine kinase 2",-5.83243144932728,5.27384476517131,-9.53345763392669,0.0040242777108267,0.00823585325334476,-2.61933112577495
"165","7906930","NUF2","83540","NUF2 component of NDC80 kinetochore complex",2.17055990686154,7.71331933965426,8.87004292449384,0.00484878193834439,0.00949771815982945,-2.87341267101017
"166","7906954","PBX1","5087","PBX homeobox 1",0.888879810261447,9.59243163714569,13.621003720474,0.00158868140370022,0.00414113352044851,-1.35219597747952
"167","7906978","MGST3","4259","microsomal glutathione S-transferase 3",-1.5078337698873,8.77532535380823,-36.5605463453233,0.000117860601609039,0.000717162232588725,2.13540541387557
"168","7907058","POU2F1","5451","POU class 2 homeobox 1",2.17990696043713,7.65128556030148,80.7134949256841,1.45072149963372e-05,0.000318219145064608,4.65866503094779
"169","7907124","TIPRL","261726","TOR signaling pathway regulator",-1.9287579947631,7.16272592546811,-12.1028519016848,0.00216375980425782,0.00517900855428301,-1.77319593293085
