"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"59","7900540","RIMKLA","284716","ribosomal modification protein rimK like family member A",0.691754757871565,6.19443682296541,40.5433701407099,8.96711409769986e-05,0.000641289654563057,2.33956232226887
"60","7900576","PPIH","10465","peptidylprolyl isomerase H",1.15551762845616,8.30113697343423,11.1111341264334,0.00270401134339316,0.00555319658256867,-2.26253236175393
"61","7900624","ZNF691","51058","zinc finger protein 691",0.688998661095391,6.14764486000968,6.33321311688719,0.0114548020418081,0.0169904937020181,-4.23027807466101
"62","7900699","CDC20","991","cell division cycle 20",2.75957838566271,8.62230766884917,27.0590973019407,0.000260995458083423,0.00114764825260047,0.917916406373191
"63","7900792","PTPRF","5792","protein tyrosine phosphatase receptor type F",0.797453564280443,7.65424714864985,9.00511911250059,0.00466331655849475,0.00831094863928705,-3.00675980248732
"64","7900833","KDM4A","9682","lysine demethylase 4A",0.737413542491518,8.79980744173327,24.3290711303288,0.000345557673821823,0.00136168245840174,0.539315066700148
"65","7900911","DPH2","1802","diphthamide biosynthesis 2",0.972460726184788,6.50380261240765,54.0174333257293,4.19835430504861e-05,0.000480563332727235,3.31782266173152
"66","7900931","B4GALT2","8704","beta-1,4-galactosyltransferase 2",-0.781170485271094,7.98083632060877,-4.50930894647836,0.026482664223743,0.0347464961440911,-5.36138804020672
"67","7900979","RNF220","55182","ring finger protein 220",1.0583291170237,7.5401555146904,62.0280939652737,2.91202999305633e-05,0.000418793928907873,3.77440178691382
"68","7901010","KIF2C","11004","kinesin family member 2C",2.53727807659835,7.33756238684515,9.41850418840495,0.0041526101681584,0.00762079919737569,-2.84844180359386
"69","7901087","HPDL","84842","4-hydroxyphenylpyruvate dioxygenase like",1.3456210649069,5.72280384204434,5.18401073040938,0.0188612554926261,0.0259177006696279,-4.90504879334919
"70","7901091","TOE1","114034","target of EGR1, exonuclease",0.903722014825215,6.80773025551493,9.72659194142956,0.00382060876280959,0.00715585590423255,-2.73467391852441
"71","7901110","AKR1A1","10327","aldo-keto reductase family 1 member A1",0.97768963414771,8.70484917305016,6.50617258132284,0.0107024704256944,0.0160673654603996,-4.13806450984727
"72","7901123","NASP","4678","nuclear autoantigenic sperm protein",3.45921252415139,9.11218741030946,165.087658781109,2.18286648198777e-06,0.000239957521559326,6.43521412843116
"73","7901192","RAD54L","8438","RAD54 like",2.30318909606704,6.65820805121434,134.988660306736,3.71899035373374e-06,0.000267429847803614,6.00051895017849
"74","7901212","UQCRH","7388","ubiquinol-cytochrome c reductase hinge protein",0.933249814038859,6.48213609042106,6.77425881495413,0.00966347143241739,0.0147714857340883,-3.99933832835084
"75","7901229","FAAH","2166","fatty acid amide hydrolase",0.731098656309129,5.72434444666379,42.8492946305402,7.74694503024683e-05,0.000599496321830778,2.53074218364293
"76","7901272","CYP4X1","260293","cytochrome P450 family 4 subfamily X member 1",0.966186954132214,4.98425341803129,5.06078584767401,0.0200090833645604,0.0272403753559771,-4.98467877408392
"77","7901287","CYP4Z1","199974","cytochrome P450 family 4 subfamily Z member 1",0.597861622127035,3.53835229063941,1.22365218411834,0.318751077053596,0.349830608242867,-8.48398909299688
"78","7901447","PRPF38A","84950","pre-mRNA processing factor 38A",1.04733203464181,8.78991200561179,11.7862744385364,0.00231870878110102,0.00497874320063827,-2.05251738326497
"79","7901497","ZYG11A","440590","zyg-11 family member A, cell cycle regulator",0.709068174727928,5.5392116676485,7.82914686730229,0.00668329023450945,0.0110148588941076,-3.49752423045486
"80","7901535","PODN","127435","podocan",-2.33959446755097,5.87931263981771,-6.68183444163631,0.0100055208871093,0.0151809015717024,-4.04660427334684
"81","7901720","PRKAA2","5563","protein kinase AMP-activated catalytic subunit alpha 2",1.18484650080327,6.75660822829658,10.1777739064667,0.00339679615543566,0.00657692424334352,-2.57410799851181
"82","7901765","HOOK1","51361","hook microtubule tethering protein 1",4.21677622181141,6.24228921715943,14.7200571134911,0.00129639089854092,0.00327578903202742,-1.25844601227703
"83","7901804","PATJ","10207","PATJ crumbs cell polarity complex component",1.75844925108162,7.91612305624055,9.09982766444552,0.00453902320661641,0.00815741183618419,-2.96989124854907
"84","7901860","L1TD1","54596","LINE1 type transposase domain containing 1",5.46564807555881,7.35104587844808,31.3172714123034,0.00017742695818926,0.000908876583166122,1.43566152423779
"85","7901867","USP1","7398","ubiquitin specific peptidase 1",0.653919878321419,8.253616370283,7.21146705620822,0.00824404131922488,0.0129765898441275,-3.78330341151911
"86","7901895","ATG4C","84938","autophagy related 4C cysteine peptidase",0.950415260378465,7.16825770636601,4.80456002959357,0.0227157066423125,0.0303370422231281,-5.15542443321439
"87","7901915","ALG6","29929","ALG6 alpha-1,3-glucosyltransferase",1.55987945666029,7.25927768977178,11.918243153245,0.00225232346476366,0.00487002844747842,-2.01283270782928
"88","7901969","ROR1","4919","receptor tyrosine kinase like orphan receptor 1",1.09846978824192,9.00480774009865,14.6647506001872,0.00130925013704256,0.00329765626059168,-1.27191833657827
"89","7901993","CACHD1","57685","cache domain containing 1",2.08963159924489,8.58856913335378,66.2232206547079,2.44902263486071e-05,0.000394598345080993,3.98607504732326
"90","7902023","RAVER2","55225","ribonucleoprotein, PTB binding 2",1.62413574859305,7.71371336976514,30.224612505155,0.000194876702884814,0.000955098840701092,1.31017250884578
"91","7902158","TCTEX1D1","200132","Tctex1 domain containing 1",-0.66105892451059,4.8171800869179,-3.80712585173118,0.0395286170050931,0.049767766392551,-5.89570271972906
"92","7902166","MIER1","57708","MIER1 transcriptional regulator",-0.281804420022367,7.53726799639557,-2.73676389620781,0.0821551917355377,0.0978087492701682,-6.85325926002177
"93","7902205","IL12RB2","3595","interleukin 12 receptor subunit beta 2",1.23244141818218,4.54189874504312,6.08175320139784,0.012682531124257,0.0185257090778109,-4.36836651347025
"94","7902269","SRSF11","9295","serine and arginine rich splicing factor 11",0.475095049578602,10.1201405509662,6.06700124599169,0.0127600010245523,0.0186157534327189,-4.37662113990754
"95","7902290","CTH","1491","cystathionine gamma-lyase",0.934137436673671,7.24368567738585,5.42754821485995,0.0168412134910865,0.0235127327820659,-4.75215550120246
"96","7902345","TYW3","127253","tRNA-yW synthesizing protein 3 homolog",0.671005725192865,7.3266171465726,7.6913085149729,0.00699415516651301,0.0114182859328396,-3.55946125536829
"97","7902382","RABGGTB","5876","Rab geranylgeranyltransferase subunit beta",0.654538390333858,9.377431194776,5.07191695949594,0.0199015882907969,0.0271254266825607,-4.97742095920563
"98","7902396","SNORD45C","692085","small nucleolar RNA, C/D box 45C",1.75716707619073,6.84150435252475,12.495087535865,0.00199083630552821,0.00441872529403663,-1.84424306121173
"99","7902512","DNAJB4","11080","DnaJ heat shock protein family (Hsp40) member B4",-2.04357689046633,7.55118145983051,-11.0855843264934,0.00272026686366873,0.00557927445229353,-2.27072043599495
"100","7902565","ADGRL2","23266","adhesion G protein-coupled receptor L2",2.4429367274414,9.62468026249388,39.5186879246958,9.59501056526844e-05,0.000668454634975436,2.25074982761982
"101","7902592","ARID3B","10620","AT-rich interaction domain 3B",1.79560319211763,7.2227521129943,16.816256868285,0.000913998257129395,0.00257970113964835,-0.781707386611068
"102","7902634","RPF1","80135","ribosome production factor 1 homolog",0.0353321251500116,7.78536076860007,0.121981115096458,0.911571467906524,0.922913650585413,-9.29117564896612
"103","7902771","SH3GLB1","51100","SH3 domain containing GRB2 like, endophilin B1",-1.66145671334298,7.79588695758123,-16.6025128916903,0.000945244058034213,0.00263888262959344,-0.827526907963358
"104","7902861","LRRC8B","23507","leucine rich repeat containing 8 VRAC subunit B",2.12886464547902,6.93344942686395,28.308357055993,0.000231676865814077,0.00105443263446215,1.07816312203644
"105","7902883","LRRC8D","55144","leucine rich repeat containing 8 VRAC subunit D",0.841074767802658,8.81318465691264,14.2585438995069,0.00140929253653668,0.00345170295908644,-1.37243435203932
"106","7902891","ZNF326","284695","zinc finger protein 326",0.51646752402625,7.29529160661511,2.28029240904033,0.118622247385287,0.137129649618618,-7.32011944746726
"107","7902913","CDC7","8317","cell division cycle 7",3.25926828203298,7.22882804959348,27.1924052818703,0.000257631327633576,0.00113585707903967,0.93537866255647
"108","7903022","SNORD21","6083","small nucleolar RNA, C/D box 21",1.35045196277488,7.54821783199232,9.17734611431726,0.00444063994639557,0.00803974909270772,-2.93998285313718
"109","7903032","MTF2","22823","metal response element binding transcription factor 2",2.81944558318825,9.88069958039479,23.4672391465632,0.000380046096268965,0.00144904123415355,0.410654660344941
"110","7903049","CCDC18","343099","coiled-coil domain containing 18",1.32274723046771,5.40954978723074,6.70484344994924,0.00991884664137484,0.0150883980937075,-4.03478317046409
"111","7903092","FNBP1L","54874","formin binding protein 1 like",2.37952880930468,8.97325663877692,29.158651184041,0.00021426092816818,0.00100709057645483,1.1830767381704
"112","7903188","PTBP2","58155","polypyrimidine tract binding protein 2",2.2801310713969,9.29018871011152,13.7716692930607,0.001543574802574,0.00368764422251002,-1.49670221283355
"113","7903203","SNX7","51375","sorting nexin 7",-1.55119544922202,7.25807680315069,-10.2426549835256,0.00334122600307934,0.00650412426333814,-2.55157938740287
"114","7903281","SLC35A3","23443","solute carrier family 35 member A3",-0.962830497006343,7.25704259581246,-11.6735004193475,0.00237758406268037,0.00504807446521261,-2.0867734264856
"115","7903334","CDC14A","8556","cell division cycle 14A",1.85302887855263,6.44233155450808,20.8012310587658,0.000522269321912698,0.00177420733545072,-0.020264054568857
"116","7903369","SLC30A7","148867","solute carrier family 30 member 7",-0.919678580740879,8.24672704786854,-17.4774617394563,0.000825879374089339,0.00240902818046518,-0.643566069080224
"117","7903404","RNPC3","55599","RNA binding region (RNP1, RRM) containing 3",-0.080604665194687,6.56528327092734,-0.209177293501001,0.849350063701654,0.867041017512753,-9.27150326782231
"118","7903457","PRMT6","55170","protein arginine methyltransferase 6",0.747002371449654,6.73322168796275,7.37677522056476,0.0077813611132816,0.0124022032649017,-3.70469482378896
"119","7903507","FAM102B","284611","family with sequence similarity 102 member B",0.971658880093096,7.56710701520771,7.73040726303538,0.00690400534744963,0.0113024861377003,-3.54178941148516
"120","7903632","CELSR2","1952","cadherin EGF LAG seven-pass G-type receptor 2",0.763577928421356,6.62371495610067,44.7528871048422,6.90574496643877e-05,0.000576663524045935,2.68020011568981
"121","7903878","RBM15","64783","RNA binding motif protein 15",1.03555947134842,8.06399877218682,34.7090037479144,0.000135214062649212,0.000768335947783262,1.79760655361886
"122","7903908","CEPT1","10390","choline/ethanolamine phosphotransferase 1",-0.450209459466406,7.89310124890984,-3.8023250012618,0.0396446320520186,0.0499004798835601,-5.89959135703369
"123","7903959","PIFO","128344","primary cilia formation",1.1168694330265,4.85625656888953,7.63366999169311,0.00713000634011065,0.0115877995959311,-3.58566365840874
"124","7904000","DDX20","11218","DEAD-box helicase 20",1.07123841209613,7.07320257463917,7.82203542649929,0.00669886209645038,0.0110357654635151,-3.50069508838907
"125","7904086","LRIG2","9860","leucine rich repeats and immunoglobulin like domains 2",1.37982397039438,7.35165039056259,9.90122370934717,0.00364841411848111,0.00694408916968188,-2.67169982198419
"126","7904314","TTF2","8458","transcription termination factor 2",2.07423180138837,7.93954446589384,11.6689708672048,0.00237999142594447,0.005048629242141,-2.08815601545033
"127","7904340","MAN1A2","10905","mannosidase alpha class 1A member 2",-1.52721183764406,7.7471481549328,-8.66984430196085,0.00514270978742547,0.00894177736505426,-3.14027469888957
"128","7904361","TENT5C","54855","terminal nucleotidyltransferase 5C",-0.21965685843481,4.79917128138755,-0.555436021456707,0.622037074588457,0.651242642620982,-9.10038847892505
"129","7904364","WDR3","10885","WD repeat domain 3",0.965750776873963,7.62387353717839,7.66234950025741,0.00706196435256931,0.0114970734528853,-3.57260338811911
"130","7904433","PHGDH","26227","phosphoglycerate dehydrogenase",0.804428635174226,10.2951309736089,16.5216287514961,0.000957451175257431,0.00265432923284486,-0.84501946277681
"131","7904715","RNVU1-6","101954276","RNA, variant U1 small nuclear 6",0.805773810475097,6.626029372071,3.58251753026843,0.0454777651616017,0.0565616931232715,-6.08133359014777
"132","7904726","TXNIP","10628","thioredoxin interacting protein",-1.70588880445337,9.26860222340031,-5.48798497062168,0.0163855874411396,0.022963140422313,-4.71510039342395
"133","7904751","RBM8A","9939","RNA binding motif protein 8A",1.19546789594747,6.42376562160007,3.08381372549416,0.0636174792305627,0.0768275769455332,-6.52199282589168
"134","7904812","PIAS3","10401","protein inhibitor of activated STAT 3",-0.806579676425714,7.52875570516803,-4.03025781146198,0.0345996734636412,0.0441408523987072,-5.71864354474182
"135","7904907","BCL9","607","BCL9 transcription coactivator",1.98999002232847,7.67407656429513,24.8620660756074,0.000326354983473556,0.00131802592038033,0.616563536496104
"136","7905088","H2AC20","8338","H2A clustered histone 20",0.996603669474906,9.97967721488674,20.9467573217528,0.000512763535115707,0.00175330845401119,0.00467281838203171
"137","7905099","VPS45","11311","vacuolar protein sorting 45 homolog",-0.446033240336668,8.47840919724209,-3.51552149293475,0.0474796856896625,0.0588648013622826,-6.13820078843457
"138","7905131","CA14","23632","carbonic anhydrase 14",3.70453299509334,7.40668195733598,45.5097413284046,6.6061601817631e-05,0.000566156350732156,2.73767035357254
"139","7905147","C1orf54","79630","chromosome 1 open reading frame 54",0.507040304746244,5.67428588895644,6.42769837774472,0.01103522161492,0.0164775365592506,-4.17963180835429
"140","7905198","TARS2","80222","threonyl-tRNA synthetase 2, mitochondrial",0.714873021990767,6.76847036924119,10.5922904371724,0.00306223121290989,0.00611536411576444,-2.4324809747175
"141","7905258","SETDB1","9869","SET domain bifurcated histone lysine methyltransferase 1",0.59341157491481,7.34519133046944,6.22028123674855,0.0119852510720984,0.0176110575559721,-4.29169025903984
"142","7905299","PRUNE1","58497","prune exopolyphosphatase 1",0.685660916977405,6.35271375633548,10.3725860397044,0.00323362900954232,0.00636578430539607,-2.50687138793402
"143","7905382","ZNF687","57592","zinc finger protein 687",0.768589937890749,7.17994878243771,45.0466382540089,6.78729052327284e-05,0.00057170613980634,2.70263336456541
"144","7905406","CGN","57530","cingulin",2.09393515649071,6.50895383420991,34.4138403947591,0.00013830047239725,0.000781020411583884,1.76763374661303
"145","7905444","SNX27","81609","sorting nexin 27",0.940797021803604,8.4748878846885,17.7498176989168,0.000792969945934736,0.0023494481080749,-0.588179603899517
"146","7905490","LCE3C","353144","late cornified envelope 3C",-0.276146551643855,5.01578034106643,-0.887796774374783,0.447860416678992,0.480214963645091,-8.82616562382785
"147","7905503","LCE2C","353140","late cornified envelope 2C",0.30083710152665,3.59647529647913,0.621787996842019,0.583472358813324,0.615386112579397,-9.05282629189728
"148","7905589","CHTOP","26097","chromatin target of PRMT1",0.667702028625037,7.81122436867867,10.0068021764908,0.00354943315050957,0.00678313686967811,-2.63413863939009
"149","7905606","NPR1","4881","natriuretic peptide receptor 1",0.731228094091888,5.71757418880441,4.94673754645589,0.0211569562644336,0.0285962307452341,-5.05979828672473
"150","7905677","CREB3L4","148327","cAMP responsive element binding protein 3 like 4",0.894274124774419,5.60617633844924,9.13450819251761,0.00449464315071726,0.00809930908622165,-2.95648110228887
"151","7905831","FLAD1","80308","flavin adenine dinucleotide synthetase 1",0.81412070955426,6.77677837416423,47.5701441186523,5.87611291844466e-05,0.000541517822947047,2.88885532978775
"152","7905986","FDPS","2224","farnesyl diphosphate synthase",1.14558680791749,8.28878051813384,11.2518235818056,0.00261684523931984,0.00541912713512316,-2.21776814544399
"153","7906017","POU5F1P4","645682","POU class 5 homeobox 1 pseudogene 4",1.67341135684686,6.56239723734076,2.88572154456608,0.0734404960508411,0.0879902047158664,-6.70854132023458
"154","7906041","DAP3","7818","death associated protein 3",-0.25506581940118,8.24467226077211,-1.16557378616522,0.337997476994413,0.369574280562099,-8.54608273049758
"155","7906079","RAB25","57111","RAB25, member RAS oncogene family",3.22766306776805,6.50924123560987,19.1300247568106,0.000651157074483191,0.00206476527915633,-0.320005608254649
"156","7906107","SEMA4A","64218","semaphorin 4A",0.617559568831874,5.71635478538253,11.98648170476,0.00221901718463597,0.00481349739682445,-1.99247971795602
"157","7906400","IFI16","3428","interferon gamma inducible protein 16",-4.62088724770392,5.25078903688879,-17.3205447025062,0.000845697410879945,0.00244560929206524,-0.675870689325317
"158","7906501","ATP1A2","477","ATPase Na+/K+ transporting subunit alpha 2",1.09727968162164,6.29727723089775,10.5221665508074,0.00311555477665664,0.00619293841325285,-2.45606224253649
"159","7906574","SUMO1P3","474338","SUMO1 pseudogene 3",0.172250892311222,4.0223420673397,0.342074887847768,0.75761661025976,0.781022381961475,-9.22252489336545
"160","7906602","VANGL2","57216","VANGL planar cell polarity protein 2",1.9658069210833,6.66227165816368,43.8950389945052,7.2684063091049e-05,0.000584626666175521,2.61373787089718
"161","7906662","UFC1","51506","ubiquitin-fold modifier conjugating enzyme 1",-0.439052376240987,8.41406793678156,-25.7326209882051,0.000298022904766426,0.00125196229189824,0.739141941007292
"162","7906786","FCRLA","84824","Fc receptor like A",-1.22196873246221,4.15857056629203,-3.83634164131914,0.0388322330363,0.0489564995808659,-5.87211122676063
"163","7906838","NOS1AP","9722","nitric oxide synthase 1 adaptor protein",0.599278603894245,6.35238765794952,15.1468393157237,0.00120276066825328,0.00309911771310607,-1.15613878432582
"164","7906900","DDR2","4921","discoidin domain receptor tyrosine kinase 2",-6.22416110166916,5.27384476517131,-12.4602642439555,0.00200540485046431,0.0044402022689104,-1.85420326124672
"165","7906930","NUF2","83540","NUF2 component of NDC80 kinetochore complex",2.59965211398486,7.71331933965426,13.0111237876002,0.00179099269862993,0.00411204705832998,-1.69974285266244
"166","7906954","PBX1","5087","PBX homeobox 1",0.814498006786618,9.59243163714569,15.2862769985951,0.00117418706328089,0.00305055225441004,-1.12333129775349
"167","7906978","MGST3","4259","microsomal glutathione S-transferase 3",-0.744518005204165,8.77532535380823,-22.109557257414,0.000444713451292429,0.00159781526023687,0.19782387932726
"168","7907058","POU2F1","5451","POU class 2 homeobox 1",2.05430400874935,7.65128556030148,93.1576528836061,9.92604528019277e-06,0.000344127456478933,5.02895584274828
"169","7907124","TIPRL","261726","TOR signaling pathway regulator",-0.872932375799081,7.16272592546811,-6.70866661743289,0.00990454396743426,0.0150811907335852,-4.03282248495868
