"","1","2","3","4","5"
"7999025",8.2115052322495,9.65398803975834,9.6497883559128,9.51646812646436,10.1118144532835
"8142120",8.52579987844808,9.13204275535514,9.39745229330994,9.35111371654882,8.89542732169977
"8134122",6.60091400906845,6.34831560937499,6.50137637308185,6.50137637308185,5.78977464087415
"8109368",10.3458443735698,11.3798478653146,11.3472609906256,11.2928110130584,11.255417870764
"8171624",3.47371377281975,7.35807163911855,7.38599975070686,7.05016038621049,6.56765125800922
"7933192",6.88270295485434,7.71009047311324,7.71009047311324,7.80112072480032,7.71009047311324
"8047659",8.20080433981289,9.27565190660492,9.30833006003825,9.23549046073574,9.23549046073574
"8051528",6.20340175408502,7.85240689865546,8.03029269570277,8.15590131308374,7.76285410931634
"8031913",8.47193519314259,10.3348890386176,10.139290490133,10.139290490133,11.2488965148482
"8142554",7.49861604569324,12.0413315264542,12.0522261138267,11.9918007551574,11.9522900883527
"8166805",10.3081462030061,9.01672756654337,9.024609827589,9.007849008286,8.38137831111769
"7971565",5.5848440161385,4.53906063760973,5.18346124129419,4.85731400034194,4.30779629742171
"7960730",8.34060380955031,9.19103735377484,9.13312764303273,9.13312764303273,9.30580151582787
"7914094",7.41993220721975,6.85696569175496,6.71419135449269,6.70185921684573,7.45450285761339
"7997152",4.73271978942624,5.68856814700721,5.76135691700687,5.68856814700721,5.43640259547002
"8141107",7.09086098150746,9.58870724981472,9.55796952122327,9.48631102118026,9.44097512305307
"7968734",6.72769659765024,7.48741102873637,7.22886754927656,7.22886754927656,7.34477953697169
"7956076",7.14783118825271,7.58643493647549,7.95125844208488,7.76398618842295,7.14807958807027
"8154163",6.35395941282836,7.48861187454829,7.66877028352742,7.55054112091248,7.37424614811762
"8039706",5.52673144784062,6.4648632355856,6.99111871178977,6.82624900544753,6.36893665381378
"8145151",6.76608214914996,6.25676167648666,6.25676167648666,5.98871997531022,6.84517476168892
"7979250",9.11347422267458,8.68479347232017,8.66884475166459,8.66884475166459,7.81214118832079
"8174937",3.96547715087076,4.68912123121644,4.68912123121644,4.64550505963416,4.7363671664235
"7944006",7.61494632794934,7.04220292183169,7.70019038927326,7.68135484177307,6.16050008051085
"8112803",7.42997266091086,8.23168227998794,8.0209897998282,8.0209897998282,8.14469351875639
"8019772",8.88979516407085,9.83442431604544,9.76685361600663,9.71175720567053,9.57229480578408
"7964522",8.64409805302973,9.28880524752762,9.15275140415653,9.15275140415653,9.70665579182735
"8054217",7.0435836975842,6.64017147592148,6.64017147592148,6.64017147592148,5.8543683281379
"8110666",6.05158001180149,7.08921666372448,7.42919645747467,7.14785329739493,6.70484715246918
"8118544",4.15363742568381,4.72041312056141,4.8478047492192,4.8478047492192,5.14673935238714
"7904715",6.05510363201012,6.73186608458584,6.73186608458584,7.11890015828396,6.49241090088925
"7938890",6.41228516197381,6.83760390436824,7.01722475430905,7.04230895199392,6.2941992491379
"8007397",8.82351202720402,9.54501571727203,9.56432456724025,9.59626516136442,9.97084163406571
"7967386",6.65001258769713,7.42528895238873,7.65602627064149,7.69345948367997,7.33416400855624
"8057578",4.93274763062617,6.01310052217546,5.77072488427868,5.55477994394606,3.09035648739974
"7952046",4.21546325719163,4.87110579345212,4.90464923310232,4.92779638187826,4.90464923310232
"7901804",6.57585774744988,8.17739242726033,8.54809632333166,8.2774322450025,8.00183653815836
"7968333",8.12281014197927,8.23709798223208,8.34954807529399,8.33545503818388,7.5590043452999
"8160581",7.70258649075854,7.74524850811226,7.99072444029028,8.01175266412973,7.09280177314803
"8034806",6.6863958848337,7.62012578874212,7.59610100330855,7.59610100330855,8.18262861476154
"7953835",3.39955122970851,4.88968032996156,5.12912065695511,4.88968032996156,4.88968032996156
"8105862",7.76285410931634,7.76285410931634,7.91478375694782,7.86538974422837,7.08492886385843
"8148304",6.41334719970458,8.14107592639314,8.03072100104604,7.97504494828026,8.1776937725175
"8034393",4.4057255973059,5.23250950694629,5.23250950694629,6.01960974163184,5.23250950694629
"8007462",6.3249079811649,5.88020048500689,6.2890239764635,6.22794521398248,5.4819338096179
"7949104",5.60276738696771,6.37849795137203,6.33426240761054,6.33426240761054,6.64053178075727
"7913571",9.4966026119876,10.1150633922487,10.175429995179,10.1567235081161,10.1231733912524
"7968199",7.5914476909125,8.2441185692708,8.3938156000267,8.38117526750841,8.01050846892138
"7971184",6.21969786063281,7.05089407600208,7.12324750309728,7.00232685370246,6.19478119632922
"8172453",6.81409320914593,7.49261514272718,7.39297943147782,7.36792121045452,7.72246090469526
"8151942",6.98271477390419,7.54312955106041,7.71020103764843,7.99159952778066,6.64931508008158
"8134904",6.72092317344074,7.88734905978607,7.61076619394445,7.75190551905217,7.90309397082937
"7898975",7.88155986140007,8.68298074656799,8.6631882503257,8.6631882503257,8.76552167868786
"8171034",4.40131086869663,5.15565764514486,5.25382143732749,5.11612876320715,4.8779553643887
"8097282",5.95725503168746,7.616152245177,7.61695521238067,7.77222332254001,7.41396370023481
"7972217",6.33977979097299,7.13541233535033,7.34470655390706,7.13541233535033,7.13541233535033
"7989849",7.81612191356591,5.64086238066699,5.9526290279351,5.93311689845069,5.03403823745039
"7971915",5.57869295320203,5.58694498257672,4.85130657954875,5.33719385000792,5.53132066365148
"8090898",8.46274640215374,6.65628984826738,7.20159522596174,7.20159522596174,6.47431662702443
"7925954",7.32960673553074,8.58660015743392,8.6289094612843,8.59083735757411,8.74320716515526
"7897527",8.60193908418172,9.3515215357002,9.25736630415027,9.25736630415027,9.45991947094513
"8117547",4.79498825558031,5.96799990211682,5.86981292064991,5.86981292064991,5.90792012409981
"8105612",7.12212885721294,7.71336212030379,7.97438388753186,7.79630913021025,7.20473991024241
"7967976",9.23308225862686,9.9028637390372,9.8473477633891,9.72223286507509,9.38145449288297
"8075343",7.71067010770905,8.55965908329322,8.50497047995316,8.50497047995316,9.31175402590599
"8087513",4.93693697861014,6.38881047293826,6.4461910102221,6.40321988651956,6.38881047293826
"7920531",8.88602307171074,9.40599520275992,9.57689357080522,9.49185645277438,9.40599520275992
"7969171",6.86289838957801,6.86289838957801,7.20452975500049,7.10865699793823,6.3974304825967
"7995258",6.03611249200508,7.23836707640661,7.27608771431441,7.46779584009015,7.23836707640661
"8070269",8.71224018302281,8.69321981406196,8.89323627479013,8.70387653259832,7.87700866336915
"8058614",8.79603836231975,8.51315594685242,8.66176256232798,8.50669326505183,7.38956558117993
"8068633",3.55264564598793,6.06134578599697,5.98281441533403,6.0171734140199,6.16471633082617
"8167897",7.18367702785807,5.22964591801162,5.84710068155544,5.84701878789122,5.05721026318769
"7901110",7.99430447265667,8.81888908276944,9.11598187706811,8.98111136057558,8.61395907218098
"7974404",5.7864933323704,6.4716516498849,7.09536691422565,6.86353030360368,5.9177505151366
"8113641",5.69092400536265,6.70456406744073,6.88825217814317,6.86788767932179,6.64573327869162
"7935903",5.94748930175037,6.97723478766327,6.97723478766327,7.0603924117893,6.97723478766327
"7985119",7.6419810480339,8.20256825556504,8.57983346720087,8.31780318876872,7.94000526332548
"8075820",3.42936019296705,3.97338521482579,2.92715199460716,3.42936019296705,3.73886966187126
"8175531",8.06703959635266,5.53337478267595,6.05703337807994,6.023582760022,4.71436059915684
"8033233",5.7320484533167,6.5954432502996,6.61704440342831,6.5954432502996,6.99482665894329
"8117476",6.03671107660077,4.07298491862378,4.07298491862378,4.07298491862378,3.45372848433586
"8171561",4.9944530884052,7.38492299401777,7.63137491325666,7.38492299401777,6.99031000385647
"7903908",8.41130888174414,7.82629779121941,8.0285002378069,8.0285002378069,7.17089909597184
"7984475",6.04147562873755,4.88022983290996,5.0572212342508,5.18561822641615,5.57986550009745
"8019930",11.1513313537204,10.1322512451734,9.97964410432616,9.99501216618915,9.12153989590552
"8103005",5.93270255740477,5.77534846649964,5.93270255740477,6.27874524329627,5.29532517557916
"8100026",4.03216071398063,6.48130846134387,6.475554165888,6.56294585203311,6.06951360441691
"8096130",4.76363433672638,7.21972465300899,7.25864873380678,7.27976002235266,7.14441661047699
"7904812",8.02349334943768,7.00951436042827,7.23569191114834,7.40553474745928,7.96954415736657
"8081219",4.04444508044321,5.45251601619304,5.71088903083487,5.65523898637319,4.86873167913336
"8019857",4.74396473328153,6.85483834715918,7.38674779366308,7.36274626442136,6.4182691052531
"8063000",5.10856306983824,6.80214121592303,6.73871458650608,6.77338807667218,6.73871458650608
"8106271",8.75859046035241,8.45456946654041,8.87045118106898,8.77937579071501,7.98573044857557
"7977820",8.58626837994488,9.64978904084472,9.58331439578529,9.53235489762215,9.65558033455909
"7915718",5.22272056493667,6.92762366157052,6.75674955949438,6.69757027737934,6.69096558949039
"8002865",7.28563434848051,7.58156743785774,7.85785570919929,7.73160950225377,7.04526923154826
"7941702",5.75227075707156,6.5140600375329,6.81428808130316,6.5140600375329,6.95205600730411
"8150830",7.84873511376955,9.44214214140335,9.39073516757053,9.36814148165486,9.18581973544222
"8159220",5.66658631434347,6.36197455361193,6.36197455361193,6.36197455361193,6.62880361722145
"7908766",8.44852032537836,7.75375048091496,7.94131796849564,7.94131796849564,6.95831962058072
"8023261",7.58574100571783,8.1492942414057,8.31456031432308,8.20054098254144,7.94181353245948
"7918157",4.10390374411594,5.80710611490402,5.89381068645849,5.80710611490402,5.80710611490402
"8029521",6.5927634587182,7.47361706038332,7.35810613710604,7.4861009970151,7.85208437870292
"8123695",7.7106051280747,7.6028551541705,7.6028551541705,7.6028551541705,6.98481411036468
"7912481",7.3279634652553,9.58898885135021,9.38828210619649,9.38828210619649,9.7460869812355
"8168395",4.08700579856863,5.52412994198823,5.20139149067816,5.43634967460406,4.76534126576295
"8093500",5.77428479613789,7.87613770685933,7.87613770685933,7.87613770685933,8.20854444516637
"8044391",4.57089513595098,6.67163760976637,6.66350325083784,6.79407785360784,6.66350325083784
"8094848",9.20665072765262,9.00682186942867,9.27071242469166,9.24031044194865,8.39217689793423
"7900576",7.52007830855291,8.61658270056479,8.61658270056479,8.79362240989762,7.958818747591
"8105302",8.62423273363432,7.23531820596867,7.66505578780553,7.48043471741165,6.6038916763974
"8118661",7.10987782762197,8.02832572087892,7.93065093510489,7.96777617753931,7.99743746917693
"8061186",8.02116466434594,8.81795972824819,8.82247405492361,8.75262151470182,8.40751888243219
"8015759",9.58555432661883,9.07893650231779,8.90357541266003,8.83507623178963,9.52747028218591
"8154981",6.66099740776876,7.52423123631447,7.70733192117137,7.52423123631447,7.52423123631447
"8162236",4.37275561491212,7.33336872194323,7.3017162471105,7.3017162471105,7.3017162471105
"7985934",5.58628256861278,6.47925452536792,6.3468425564587,6.3468425564587,6.60807094364005
"8140534",10.8317791369787,4.1475931213107,5.29263666673058,5.29263666673058,4.3631600647968
"8017235",9.2475382489006,7.36536482717474,7.68663417737924,7.66066962038741,6.34972049506561
"8011640",7.14949045952282,7.95881981723879,7.95881981723879,7.96229485192948,8.34887243476278
"7990674",4.52582264689737,6.16939498025278,6.17662312853229,6.16939498025278,6.5424431895742
"8035156",6.58981787601089,7.55609259953079,7.52760750613305,7.52760750613305,8.31647902029912
"7952145",7.95061629027043,9.02143507504137,9.00081656492658,9.00081656492658,9.24475693060426
"7962085",8.4230016333157,8.20598468125852,8.62297277296891,8.54087497911124,7.83574702060745
"7938313",9.95422690137235,10.4549096426827,10.5855222423811,10.4823531527147,9.79836347411847
"7932453",4.44190236295506,6.34688702249728,6.57085419006748,6.2779114590149,6.2550304396072
"8026051",6.90096282067437,8.62044613233765,8.62044613233765,8.62044613233765,8.85610196153326
"8124650",4.13798759460104,4.41940678213547,4.22804548030896,3.73579621205375,4.41039018497963
"7986517",9.53526771214431,8.42802896381569,7.73334113812357,7.70456808454424,7.33515530961983
"8156750",8.75303998960001,8.01600262075712,8.23743015182356,8.23743015182356,7.46922473647974
"7918437",7.1748270453994,6.85585529470616,6.82863151027289,6.82863151027289,5.86694264823475
"7929116",7.26623718028852,8.49834856156985,8.81523936802204,8.65369333760185,8.39974258250275
"8162294",8.36689227765255,8.08552120884806,8.2517354248409,8.30773020070483,7.40427253529132
"8121031",7.72853173609278,6.9531441091706,6.9531441091706,6.9531441091706,5.62258430739061
"7922162",6.9107718638791,7.70782585986971,7.67913555749084,7.78089980035071,7.33381150398657
"8151149",7.87245945173125,8.5561077087651,8.75816134588335,8.60583287415992,7.94153494226393
"8115606",8.10047990475464,7.12045708902087,7.44926464938742,7.43459535427691,6.51412379303882
"7931439",5.69755119722465,6.53644146832213,6.28607745361648,6.2452427858241,7.16986234135187
"8042720",10.5616270239356,11.2120139233692,11.2120139233692,11.3103833283576,11.2120139233692
"8052562",9.13332568829097,9.98733895535736,10.0870943778484,10.0081752963785,9.42819438113862
"7957052",9.79313092322816,10.8754897536165,11.0270465813307,10.9724048482877,10.6837661839652
"7931031",5.63395118419648,6.33373362220727,6.33373362220727,6.33373362220727,6.41971333394377
"8040712",5.78315792854019,7.13234099062327,7.06306977313532,7.05544290877225,7.08529779079332
"7935188",4.77594488351254,6.88830210360656,6.88830210360656,6.89009209251647,6.88830210360656
"8156982",6.24467604693318,7.59234864914843,7.91998204982681,7.99966491096831,7.36978104040105
"8095221",8.93280357914438,10.640476396233,10.8347394787357,10.640476396233,10.4771133998907
"8096489",9.43907027274288,8.86462324272052,8.74414783285447,8.74414783285447,8.1935430833449
"8013671",5.2274327268988,8.16990525468754,8.34301096948314,8.16990525468754,8.13963426589136
"8060353",7.33564454031946,6.72961756164852,6.49635204853557,6.73871458650608,7.2146722583306
"8102076",4.73047058807199,6.29366792029052,6.95994141754632,6.78221351593995,6.45418934171675
"7902592",5.72444104165394,7.63729082792438,7.43459535427691,7.48824651911342,7.82918682200286
"8106820",5.87198028570919,10.4746342870451,10.4935538371328,10.6492345651448,10.2464846729466
"7922889",9.07281194982633,10.3610399211082,10.6051708691179,10.552549485888,9.88437727729147
"7904726",10.9294420464614,9.19534882702087,9.54593204634022,8.92937885266288,7.74290934451625
"7909708",6.93098366109255,9.25963387246761,9.55880670865974,9.37042280104603,9.04796772113777
"7898057",4.37610500546162,8.61050100814164,8.34547610519058,8.34547610519058,8.34547610519058
"7971077",11.7598896800794,4.44399376087324,4.42183539826276,4.91881336529969,4.1001137113838
"7944216",10.0152565164371,10.4045714935861,10.1367541562179,10.169624862864,9.39189714011004
"7953218",5.46738882762047,8.49471012696059,8.50096525275072,8.7126055317255,7.63895381856164
"7979367",8.80068358997367,8.55652416743766,8.92271972092935,8.87825606292332,8.2083600062137
"8008151",6.99483017847466,10.1030655825808,10.1048445139041,10.1030655825808,10.3577387053853
"8138566",7.46267451093093,9.48709348436026,9.81441668864028,9.56014245649965,8.96788519269336
"8092552",7.55488036626026,8.1798894794456,8.26770459911988,8.14886553070468,8.6183905877971
"7957549",6.58790587097233,7.40368925984303,7.47407952806221,7.47407952806221,7.87157706446008
"8028311",5.94389519578419,8.41007068008972,8.34074356512617,8.43324505421452,8.29508872297524
"7899654",8.2734760782273,8.88138433684387,8.88138433684387,8.9127656640578,8.96238072202531
"7926127",5.63358984900112,6.43657784615572,6.55917981175726,6.29659932773932,6.22788451321221
"8001457",7.17855370073237,7.13587873530352,7.21526732054868,7.39228357103366,6.3930439319726
"7996593",7.97522838841665,9.09507825826664,9.09507825826664,9.09507825826664,9.22195519729366
"8116724",6.42744658787796,6.18669488426955,6.40592529412583,6.40592529412583,5.58408537730187
"8042211",7.39298373942414,8.57173096708268,8.57739660461036,8.56695495569583,8.56695495569583
"8167305",7.01328264042087,8.74588160561264,8.50142345239567,8.52163015341293,8.16462914475381
"8121152",3.06057228239316,4.29714822491359,4.29714822491359,4.40398400749623,4.29714822491359
"7899504",6.84153281429908,7.74505675944595,7.7466130874399,7.74505675944595,8.01842570540132
"8069753",8.36258386659942,9.47892859563081,9.41742229572409,9.46058568393249,9.41742229572409
"8132667",5.26870954515821,6.96736983323868,6.88949907398521,6.88949907398521,7.21268213167633
"8113050",5.92894267567089,6.21894458266896,6.98180766029025,6.74265744630151,5.17576380141599
"7942527",6.91103361615112,7.93327002836586,7.88914201221226,7.9898662420686,7.83785279112567
"7928736",4.60030522716079,5.86330490435259,5.65523898637319,5.65523898637319,5.49236406703483
"8089875",4.35549875032853,6.79157659358861,7.01242963548333,7.02483052470726,6.62461489992223
"8110755",4.97979874989142,6.38407492445237,6.121755183616,6.121755183616,6.63263860179453
"7899273",7.44125154988475,8.13821037095662,8.31448410290971,8.31448410290971,8.44866512221973
"7964250",9.74684356410422,10.6257999179883,10.6700469114047,10.7625127641742,9.98249420139993
"7932678",10.6835493793235,10.3345983523001,10.4323966389368,10.4323966389368,9.80486648166708
"8097356",4.74396473328153,7.79751503651033,8.33063897165201,8.33850115979845,7.66279062201129
"8065230",6.15280374470811,5.76447987100426,6.14487380297267,6.14487380297267,5.47917900587709
"8094596",1.51921213184504,2.54631694668572,2.54631694668572,2.54631694668572,2.62032574064823
"8054997",7.6581180354535,6.30169691116436,6.30169691116436,6.30169691116436,5.49355659039663
"7950906",8.95429282914951,10.191943245195,10.1362126887612,10.138552077307,10.0681178325872
"8013319",3.41018764081125,5.21787354150606,4.81523720211664,4.67895110915502,5.19562561320563
"8073733",6.67566088993942,7.66446057265083,7.7282835690357,7.66446057265083,7.71435155464933
"7921088",6.38563418271055,7.46019060515949,7.4934236410557,7.46019060515949,7.74933408954794
"7923453",9.39817081886939,10.5212684637626,10.5609022119066,10.4105910723294,10.1101574908103
"8112202",9.78490785180711,6.36304151391669,6.62045410482302,6.76752498153052,6.14610485785758
"7913712",7.79638518296949,8.5496489751146,8.89359294722578,8.771141809665,8.16982949801593
"8027390",8.07946514620503,7.14478598873178,7.11805794533751,7.14478598873178,6.43007808057878
"7988963",8.76053022149403,9.25032259894831,9.43637057268957,9.40541101145313,8.62146198296508
"8020898",7.15173766102402,6.83789352926482,7.25363017525931,7.28330511997759,6.54472074935966
"8029392",7.00299782388895,6.94924823509668,7.1271798701831,7.13938539948241,6.33864391915511
"8070615",6.35041403991799,7.26602749072565,7.26602749072565,7.26602749072565,7.83240440195803
"8106354",3.57361892641214,8.59984334708912,8.70435470007161,8.5956608660036,8.1405540251012
"8133062",4.40221000799966,6.78485397455934,7.21954354558237,7.19803885214037,6.78485397455934
"8084064",9.96631616248844,9.86548484259894,9.91661387272875,9.96202269091522,9.11533750181805
"8104394",4.67233578161841,8.469914038429,8.40030347803836,8.46023495170284,8.83802304721464
"8135661",3.59359059108305,4.43702021834335,4.62424378054808,4.50486895215139,3.98460072195114
"8010161",8.25642599914476,7.52196201468545,7.76983343921154,7.66888458543767,8.25963341912494
"8165156",6.55660216222858,7.16682672522743,7.16682672522743,7.23902981114721,7.23614377535037
"7970864",8.51435050496836,9.6909802130141,9.66376260645917,9.85160340073905,9.2601633735403
"8132182",5.4501054547723,6.24021778297549,6.15612931756866,6.44943585938224,6.10604412001572
"8029688",5.94520019854678,6.74461263072849,6.67501890342691,6.67501890342691,6.83608751228864
"8030113",7.27697945264144,7.83935814729134,7.88910650080311,7.83935814729134,8.50376278495009
"8118111",4.68280002956145,5.35035785287334,5.35035785287334,5.35035785287334,5.35035785287334
"8100464",4.22881146631559,7.17451977884053,7.01758118385755,7.10623126123668,6.72759004369499
"8016155",7.11578297449989,7.48043691333503,6.8082594746448,7.17537646000313,7.91864252494315
"8105181",7.46759982953679,8.34429794533709,8.28929285668362,8.29017825003707,7.88282412498339
"7904364",6.96816549170423,7.79041380662673,7.99961867013732,8.01171632897053,7.34945338845315
"8095616",2.4268011661357,3.81560836582597,3.97213071211834,3.83353315362887,3.30677875842758
"8042413",4.53466810466863,5.86810183508508,5.79475040360398,5.80532946668474,6.22212250570842
"8134599",6.99543994901621,7.86623907129297,7.86416173660894,7.86416173660894,7.8846217394316
"8050766",7.26398253042259,6.93164990436463,6.65586305787648,6.52717423190038,7.14958240533258
"7904340",9.08745238711971,7.3585305417788,7.66109555332408,7.66109555332408,6.96756673911732
"7976598",9.46466708397841,10.0232936038603,10.322138946312,10.1980641764706,9.51329529311134
"8108954",7.88027740652578,9.01469329288394,9.06412795019932,9.00299104598799,8.9599086763366
"8125172",6.94481228414001,8.0628636496806,8.0628636496806,8.0628636496806,8.91167881886151
"7998774",9.13296478250824,9.78911375051772,9.83845898215155,9.83579056971701,10.1767457043542
"8143863",7.82600057084045,7.16365982132989,7.07775292194453,7.26111759895503,7.69345948367997
"8133976",2.02224879438003,3.39424280776373,3.44274735037097,3.74713949243613,3.23335630300534
"7936661",10.3353048490227,10.6178449545277,10.6751363255598,10.5215965709931,10.0118267422704
"8022342",8.15222853254994,8.82137650997979,9.01378301923463,8.83480895714463,8.83480895714463
